src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
651	651	4178192	2660046	2003303	2442239	4973631	2179689	3060192	2957767	4178191	LONGNAME:Patient Weight Measurement|PREFERREDDEFINITION:the weight of the patient measured in kilograms.|DEC_CONCEPTS:Patient Weight	LONGNAME:Person Diagnosis Weight Measurement|PREFERREDDEFINITION:The measurement of an individual's weight in kilograms at the time of diagnosis.|DEC_CONCEPTS:Person Diagnosis Assessment Weight	LONGNAME:Study Patient Weight 16 Character Number|PREFERREDDEFINITION:Weight of the patient in kilograms.   [Standard-based]|DEC_CONCEPTS:Clinical Study Patient Weight	LONGNAME:Body Weight in Kilograms|PREFERREDDEFINITION:Measurement of an individual's weight in kilograms.|DEC_CONCEPTS:Body Weight	LONGNAME:Patient Last Year Weight Measurement|PREFERREDDEFINITION:the measurement of an individual's weight in kilograms approximately 365 days ago.|DEC_CONCEPTS:Patient Last Year Weight	LONGNAME:Body Weight|PREFERREDDEFINITION:The weight of a person's body.|DEC_CONCEPTS:Patient Body Weight	LONGNAME:Weight Measure|PREFERREDDEFINITION:The weight of a person.|DEC_CONCEPTS:Person Weight	LONGNAME:Patient Weight Loss Measurement|PREFERREDDEFINITION:the measurement of body weight loss in a patient.|DEC_CONCEPTS:Patient Weight Loss	LONGNAME:Patient Weight Date|PREFERREDDEFINITION:the date related to the patient's weight.|DEC_CONCEPTS:Patient Weight	LONGNAME:Person Year Before Diagnosis Weight Measurement|PREFERREDDEFINITION:The measurement of an individual's weight in kilograms one year before a diagnosis.|DEC_CONCEPTS:Person Year Prior Diagnosis Assessment Weight	0.0028471946716308594	0.0948297381401062	0.09776395559310913	0.09786587953567505	0.10643589496612549	0.10713762044906616	0.11937618255615234	0.12814688682556152	0.14202070236206055	0.1428549885749817	1	1
3648744	3317605	3101826	2749727	3101819	3101825	3101824	4243615	3101822	3101820	3294777	LONGNAME:Mitotic Count Score Text|PREFERREDDEFINITION:Numeric range and score that represents the mitoses counted microscopically per high power field.|DEC_CONCEPTS:Malignant Neoplasm Mitosis Assessment	LONGNAME:Neoplasm Histologic Grade Value java.lang.String|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._The information contained in a data field._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Neoplasm Histologic Grade Data Value	LONGNAME:Malignant Neoplasm Nuclear Abnormality Assessment Indicator|PREFERREDDEFINITION:the indicator for pathology related to tumor with nuclear abnormalities assessment.|DEC_CONCEPTS:Malignant Neoplasm Nuclear Abnormality Assessment	LONGNAME:Neoplasm Histologic Grade Description java.lang.String|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._A statement or an account describing something._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Neoplasm Histologic Grade Description	LONGNAME:Neoplasm Histologic Grade Status java.lang.String|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._A condition or state at a particular time._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Neoplasm Histologic Grade Status	LONGNAME:Neoplasm Histologic Grade Name java.lang.String|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._The words or language units by which a thing is known._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Neoplasm Histologic Grade Name	LONGNAME:Malignant Neoplasm Mitotic Count Rate Score|PREFERREDDEFINITION:A numeric value that measures the number of mitoses identified under the microscope in tumors.  It is one of the parameters that determine the grade of malignant tumors.|DEC_CONCEPTS:Malignant Neoplasm Mitotic Count Rate	LONGNAME:Neoplasm Histologic Grade Flag Quantitative java.lang.Boolean|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._An indicator that can be set or unset in order to signal whether a particular condition is true.:Capable of being estimated or expressed with numeric values._Generic value domain for a primitive java datatype that is a Boolean value (true or false).|DEC_CONCEPTS:Neoplasm Histologic Grade Flag Quantitative Concept	LONGNAME:Neoplasm Histologic Grade Display Name java.lang.String|PREFERREDDEFINITION:An abnormal tissue growth resulted from uncontrolled cell proliferation.:The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems._Exhibit, present, or demonstrate for viewing.:The words or language units by which a thing is known._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Neoplasm Histologic Grade Display Name	LONGNAME:Malignant Neoplasm Mitosis Determination Indicator|PREFERREDDEFINITION:Indicator to signify whether or not the mitoses per high power field can be determined.|DEC_CONCEPTS:Malignant Neoplasm Mitosis Assessment	0.4226529598236084	0.43561065196990967	0.44144755601882935	0.4442611336708069	0.4456142783164978	0.4467068314552307	0.44929295778274536	0.45067763328552246	0.4566877484321594	0.4569169282913208	0	0
5432613	5432613	15248244	15112420	15105438	5227861	5432594	15249998	15063661	5615598	3192457	LONGNAME:Biospecimen Analyte or Aliquot Plate Well Number|PREFERREDDEFINITION:Numeric value that represents the the well location within a plate for the analyte or aliquot from the sample.|DEC_CONCEPTS:Biospecimen Analyte Or Aliquot Microplate Well	LONGNAME:Specimen Analyte Type Identifier|PREFERREDDEFINITION:A sequence of characters used to identify the type of sample or material being subjected to analysis.|DEC_CONCEPTS:Biospecimen Analyte Type	LONGNAME:Specimen Analyte Type Identifier|PREFERREDDEFINITION:A sequence of characters used to identify the type of a biological material sample.|DEC_CONCEPTS:Biospecimen Analyte Type	LONGNAME:Specimen Aliquot Identifier|PREFERREDDEFINITION:One or more characters used to identify a portion of a sample.|DEC_CONCEPTS:Biospecimen Aliquot	LONGNAME:Biospecimen Plasma And Serum Aliquot Collected Identifier|PREFERREDDEFINITION:The serial identifier of the aliquot of the plasma and serum specimen collected.|DEC_CONCEPTS:Biospecimen Plasma And Serum Aliquot Serial Number Identifier	LONGNAME:Biospecimen Analyte or Aliquot Extracted Concentration Milligram per Milliliter Value|PREFERREDDEFINITION:Numeric value that represents the concentration of an analyte or aliquot extracted from the sample or sample portion, measured in milligrams per milliliter.|DEC_CONCEPTS:Biospecimen Analyte Or Aliquot Extraction Concentration	LONGNAME:Specimen Aliquot Reference Indicator|PREFERREDDEFINITION:An indication as to whether or not the aliquot is a reference sample.|DEC_CONCEPTS:Biospecimen Aliquot Reference Biospecimen	LONGNAME:Specimen Analyte Type|PREFERREDDEFINITION:The sample or material being subjected to analysis.|DEC_CONCEPTS:Biospecimen Analyte	LONGNAME:Biospecimen Aliquot Microgram Quantity Value|PREFERREDDEFINITION:Numeric value to represent the quantity in micrograms (ug) of the aliquot derived from the analyte.|DEC_CONCEPTS:Biospecimen Aliquot Microgram Quantity	LONGNAME:Biospecimen Aliquot Number|PREFERREDDEFINITION:Number of biospecimen aliquots.|DEC_CONCEPTS:Biospecimen Aliquot	0.013936400413513184	0.2443637251853943	0.24552500247955322	0.24859654903411865	0.2511403560638428	0.2515218257904053	0.2532808184623718	0.25875377655029297	0.26192158460617065	0.27074044942855835	1	1
4358735	4358735	14843594	2006132	3078770	3070932	4724033	15017292	10560066	14714127	2608558	LONGNAME:Disease Histology Confirmation Favorable Status|PREFERREDDEFINITION:Enumerated set of values to denote favorable, unfavorable, or unknown value related to an established or verified written or verbal account, representation, statement, or explanation of the study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.|DEC_CONCEPTS:Disease or Disorder Histology Confirmation	LONGNAME:Disease or Disorder Histologic Subtype Text|PREFERREDDEFINITION:Words that describe the classification of tumors based on their histology.|DEC_CONCEPTS:Disease or Disorder Histologic Subtype	LONGNAME:Disease Histologic Diagnosis Ind|PREFERREDDEFINITION:the yes/no indicator that asks whether the patient's malignancy was histologically verified at diagnosis.|DEC_CONCEPTS:Disease or Disorder Diagnosis Assessment	LONGNAME:Wilms Tumor Related Clinical Syndrome Name|PREFERREDDEFINITION:Text term for a syndrome or collection of signs/symptoms associated with Wilms Tumor known at time of protocol registration.|DEC_CONCEPTS:Wilms Tumor Relationship Clinical Syndrome Occurrence	LONGNAME:Person Wilms Tumor Stage|PREFERREDDEFINITION:Code to represent the classification of the severity or extent of disease (Wilms Tumor) following established criteria.|DEC_CONCEPTS:Person Wilms Tumor Neoplasm Stage	LONGNAME:Disease or Disorder Histologically Confirmation Ind|PREFERREDDEFINITION:A response for questions related to the histological confirmation of disease(s).|DEC_CONCEPTS:Disease or Disorder Histologically Confirmation	LONGNAME:Neoplasm Histologic Diagnosis Text|PREFERREDDEFINITION:The text response to name the histologic diagnosis of a tumor.|DEC_CONCEPTS:Neoplasm Histologic Diagnosis Assessment	LONGNAME:Tumor Histology Type|PREFERREDDEFINITION:Response indicating the tumor histology type.|DEC_CONCEPTS:Histology Histologic Grade	LONGNAME:Diagnosis Disease Text|PREFERREDDEFINITION:The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.|DEC_CONCEPTS:Diagnosis Assessment Disease or Disorder	LONGNAME:Disease Clinical Description Status|PREFERREDDEFINITION:the condition or state as related to the description from the examination of patient's cancer.|DEC_CONCEPTS:Disease or Disorder Clinical Description	0.20683419704437256	0.22057098150253296	0.22556817531585693	0.2363741397857666	0.2412933111190796	0.25462716817855835	0.26732873916625977	0.268358051776886	0.27092134952545166	0.27383673191070557	1	1
2896954	2896954	2896950	2179621	2896952	3190237	14947875	15157376	7847870	16032218	7801101	LONGNAME:Year Birth Date Number|PREFERREDDEFINITION:Numeric value to represent the calendar year in which an individual was born.|DEC_CONCEPTS:Birth Date	LONGNAME:Month Birth Date Number|PREFERREDDEFINITION:Numeric value to represent the month in which an individual was born.|DEC_CONCEPTS:Birth Date	LONGNAME:Birth Year Number|PREFERREDDEFINITION:The birth year of a person.|DEC_CONCEPTS:Birth Year	LONGNAME:Day Birth Date Number|PREFERREDDEFINITION:Numeric value to represent the day on which an individual was born.|DEC_CONCEPTS:Birth Date	LONGNAME:Person Birth Date|PREFERREDDEFINITION:The particular year, month, day a person was born.|DEC_CONCEPTS:Person Birth	LONGNAME:Person Birthdate Date|PREFERREDDEFINITION:The date on which the person was born.|DEC_CONCEPTS:Person Birth Date	LONGNAME:Person Birth Date Date|PREFERREDDEFINITION:The date of birth for the individual.|DEC_CONCEPTS:Person Birth Date	LONGNAME:Person Birth Date|PREFERREDDEFINITION:The month, day and year on which the person was born.|DEC_CONCEPTS:Person Birth Date	LONGNAME:Subject Birth Year Date|PREFERREDDEFINITION:The 4-digit year in which an individual was born.|DEC_CONCEPTS:Study Subject Birth Year	LONGNAME:Person Birth Date Time|PREFERREDDEFINITION:The month, day, year and time on which the person was born.|DEC_CONCEPTS:Person Birth	0.0030457377433776855	0.051478028297424316	0.05890756845474243	0.06024658679962158	0.10028499364852905	0.10063564777374268	0.10081136226654053	0.10597836971282959	0.11504709720611572	0.12492281198501587	1	1
2897030	2897030	2897026	2897028	2261932	4828673	6948682	15157382	2975726	7372484	7739026	LONGNAME:Year Death Number|PREFERREDDEFINITION:Numeric value to represent the year of the death of an individual.|DEC_CONCEPTS:Dead Date	LONGNAME:Month Death Number|PREFERREDDEFINITION:Numeric value to represent the month of the death of an individual.|DEC_CONCEPTS:Dead Date	LONGNAME:Day Death Number|PREFERREDDEFINITION:Numeric value to represent the day of the death of an individual.|DEC_CONCEPTS:Dead Date	LONGNAME:Age At Death Derived in Years Number|PREFERREDDEFINITION:Value to represent the age of a person at the time of death, expressed in number of years.|DEC_CONCEPTS:Age At Dead	LONGNAME:Person Death Age Value|PREFERREDDEFINITION:The numeric response indicating the age of an individual at the time of death.|DEC_CONCEPTS:Person Dead Age	LONGNAME:Derived Death Occurrence Age Value|PREFERREDDEFINITION:The numeric value to represent the age of the individual on the day of death, represented as a calculated age in days.|DEC_CONCEPTS:Dead Occurrence	LONGNAME:Person Death Date and Time|PREFERREDDEFINITION:[Indicates the date on which the individual was deceased]|DEC_CONCEPTS:Person Date and Time of Death	LONGNAME:Last Known Alive Date Year Number|PREFERREDDEFINITION:Numeric value to represent the year of which the patient's survival status of "alive" could be verified.|DEC_CONCEPTS:Last Survival Date	LONGNAME:Person Death Date Indicator|PREFERREDDEFINITION:The indicator that describes the date of the person's death.|DEC_CONCEPTS:Person Dead	LONGNAME:Derived Death Date Month Calculation Value|PREFERREDDEFINITION:The numeric value to represent the date of death represented as a calculated number of months.|DEC_CONCEPTS:Dead Date	0.017696857452392578	0.08863204717636108	0.10120099782943726	0.13722336292266846	0.14872604608535767	0.1537054181098938	0.15447378158569336	0.15811580419540405	0.1593136191368103	0.16102182865142822	1	1
2896960	2896960	3151129	2896956	5102358	2199718	7735495	3008275	6841806	2896958	2897008	LONGNAME:Year Cancer Initial Diagnosis Number|PREFERREDDEFINITION:Numeric value to represent the year of an individual's initial pathologic diagnosis of cancer.|DEC_CONCEPTS:Malignant Neoplasm First Diagnosis Assessment	LONGNAME:Recurrent Disease Cancer Progression First Diagnosis Year Number|PREFERREDDEFINITION:Numeric value that represents the year that disease recurrence was first diagnosed.|DEC_CONCEPTS:Recurrent Disease Cancer Progression First Diagnosis Assessment	LONGNAME:Month Cancer Initial Diagnosis Number|PREFERREDDEFINITION:Numeric value to represent the month of an individual's initial pathologic diagnosis of cancer.|DEC_CONCEPTS:Malignant Neoplasm First Diagnosis Assessment	LONGNAME:Clinical Diagnosis Year Number|PREFERREDDEFINITION:Numeric value that represents the year the patient was clinically diagnosed with the patient's primary malignancy.|DEC_CONCEPTS:Primary Malignant Neoplasm Clinical Diagnosis Assessment	LONGNAME:Recurrent Disease First Diagnosis Date|PREFERREDDEFINITION:the date when the return or spread of cancer was first diagnosed.|DEC_CONCEPTS:Recurrent Disease First Diagnosis Assessment	LONGNAME:Pathology Diagnosis Event Year Number|PREFERREDDEFINITION:Numeric value that represents the year of the pathology diagnosis.|DEC_CONCEPTS:Pathology Diagnosis Assessment	LONGNAME:First Pathologic Diagnosis Date Calculated Day Value|PREFERREDDEFINITION:Time interval for the date of initial pathologic diagnosis of a person, represented as a calculated number of days.|DEC_CONCEPTS:First Pathologic Diagnosis Assessment Occurrence	LONGNAME:Individual Cancer History Month Year Diagnosis Date|PREFERREDDEFINITION:The month/year of the diagnosis regarding cancer occurrence.|DEC_CONCEPTS:Individual Cancer History Month/Year of Diagnosis	LONGNAME:Day Cancer Initial Diagnosis Number|PREFERREDDEFINITION:Numeric value to represent the day of an individual's initial pathologic diagnosis of cancer.|DEC_CONCEPTS:Malignant Neoplasm First Diagnosis Assessment	LONGNAME:Year Tumor Recurrence After Initial Treatment Number|PREFERREDDEFINITION:Numeric value to represent the year of an individual's tumor recurrence after initial treatment.|DEC_CONCEPTS:Recurrent Disease Diagnosis Assessment	0.09970194101333618	0.17507100105285645	0.176364004611969	0.17820799350738525	0.1782957911491394	0.17861580848693848	0.1820273995399475	0.18468397855758667	0.18497556447982788	0.18796926736831665	1	1
3137957	3137957	2798687	12338597	3057702	3285521	2182165	5777416	2001715	3812194	5777398	LONGNAME:Person Smoking Duration Year Count|PREFERREDDEFINITION:Numeric value (or unknown) to represent the number of years a person has been smoking.|DEC_CONCEPTS:Person Tobacco Smoking Year Duration	LONGNAME:Smoking Duration Year Count|PREFERREDDEFINITION:The total number of years a person has smoked.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Smoking Duration Year Count|PREFERREDDEFINITION:The total number of years that you have smoked.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Smoking Duration Year Value|PREFERREDDEFINITION:Numeric value to indicate the number of years for which the patient has smoked cigarettes.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Cigarette Smoking Duration Year Count|PREFERREDDEFINITION:Number that represents the years spent smoking cigarettes.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Smoking Duration Count|PREFERREDDEFINITION:A field to indicate the number of years for which the patient has smoked cigarettes.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Tobacco Use Number of Years Since Last Cigarette Integer Count|PREFERREDDEFINITION:The response that indicates the number of years since a person last smoked a cigarette.|DEC_CONCEPTS:Tobacco Use Number of Years Since Last Cigarette Question	LONGNAME:Cigarettes Smoking Year Number|PREFERREDDEFINITION:the number of years a patient/participant has smoked cigarettes.|DEC_CONCEPTS:Cigarette Tobacco Smoking	LONGNAME:Smoking Duration Known Unknown Indicator|PREFERREDDEFINITION:The indicator that describes if the number of years a person has smoked was known or unknown.|DEC_CONCEPTS:Tobacco Smoking Duration	LONGNAME:Tobacco Use Total Years Have Smoked Cigarettes Year Count|PREFERREDDEFINITION:Numeric value that represents the total years a person has smoked cigarettes not including any time they may have stayed off cigarettes.|DEC_CONCEPTS:Tobacco Use Total Years Have Smoked Cigarettes Question	0.0044751763343811035	0.06018775701522827	0.08362096548080444	0.08496105670928955	0.08833783864974976	0.10299551486968994	0.12067663669586182	0.1261962652206421	0.12879955768585205	0.13538610935211182	1	1
6142510	6142510	4459354	3234675	2830081	3234684	6650880	3234680	4459355	3234685	7244523	LONGNAME:Molecular Analysis Genetic Zygosity Type|PREFERREDDEFINITION:The text term used to describe the zygosity of a specific genetic variant.|DEC_CONCEPTS:Molecular Analysis Genetic Zygosity	LONGNAME:Laboratory Procedure Genetic Abnormality Result Other Specify Text|PREFERREDDEFINITION:Text term that describes a genetic abnormality test result that was not previously mentioned or specified.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Outcome	LONGNAME:Laboratory Procedure Genetic Abnormality Test Performed Type|PREFERREDDEFINITION:Text term to identify specific genetic abnormalities for which a patient was tested.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Genotype Zygosity java.lang.String|PREFERREDDEFINITION:The genetic constitution of an organism or cell, as distinct from its expressed features or phenotype._The genetic condition of a zygote, especially with respect to its being a homozygote or a heterozygote._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Genotype Zygosity	LONGNAME:Laboratory Procedure Genetic Abnormality Test Method Type|PREFERREDDEFINITION:Text term to classify the testing method used to determine the genetic abnormality.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Laboratory Procedure Genetic Finding Result|PREFERREDDEFINITION:A laboratory test result that indicates the outcome of a genetic test.|DEC_CONCEPTS:Laboratory Procedure Genetic Finding	LONGNAME:Laboratory Procedure Genetic Abnormality Test Result Type|PREFERREDDEFINITION:Text term to define the results of genetic testing.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Laboratory Procedure Genetic Abnormality Test Method Other Specify Text|PREFERREDDEFINITION:Text term that describes a genetic abnormality test method that was not previously mentioned or specified.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Method	LONGNAME:Laboratory Procedure Genetic Abnormality Test Performed Other Specify Text|PREFERREDDEFINITION:Text term to identify other genetic  abnormalities not otherwise specified for which a patient was tested.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Genetic Test Type|PREFERREDDEFINITION:The type of genetic testing performed.|DEC_CONCEPTS:Laboratory Procedure Genetic Testing Performed	0.06893378496170044	0.21234917640686035	0.21455895900726318	0.21819466352462769	0.2194766402244568	0.2215467095375061	0.2235579490661621	0.22377103567123413	0.23118072748184204	0.23711180686950684	1	1
3808610	3808610	64351	6790131	6790132	2200766	65399	2182144	7118706	3348845	3108203	LONGNAME:Tumor Depth Extent Name|PREFERREDDEFINITION:Text term for the degree to which a tumor has penetrated into organ or tissue.|DEC_CONCEPTS:Neoplasm Depth	LONGNAME:Tumor Extension Specify|PREFERREDDEFINITION:the text field to describe an organ and/or structure to which a tumor is adhering or invading.|DEC_CONCEPTS:Neoplasm Extend	LONGNAME:Kidney Carcinoma Extent Type|PREFERREDDEFINITION:Text term to identify the extent to which a kidney tumor has invaded through the wall of an organ into surrounding organs and/or adjacent tissues.|DEC_CONCEPTS:Kidney Carcinoma Extent	LONGNAME:Kidney Carcinoma Extent Other Specify|PREFERREDDEFINITION:Text term to specify the name of other organs to which a kidney tumor has invaded not previously listed.|DEC_CONCEPTS:Kidney Carcinoma Extent	LONGNAME:Invasive Tumor Depth in Millimeter Number|PREFERREDDEFINITION:Numeric value to represent the depth of tumor invasion or infiltration in millimeters.|DEC_CONCEPTS:Invasive Neoplasm Depth	LONGNAME:Tumor Level Text|PREFERREDDEFINITION:the field to provide details about the anatomic or pathologic level of a tumor.|DEC_CONCEPTS:Neoplasm Level	LONGNAME:Invasive Tumor Depth Measurement|PREFERREDDEFINITION:the measurement in cm of the depth of invasion of the tumor.|DEC_CONCEPTS:Invasive Neoplasm Depth	LONGNAME:Tumor Mass Extent of Resection Category|PREFERREDDEFINITION:The degree to which the lesion has been cut out, or resected.|DEC_CONCEPTS:Tumor Mass Extent of Resection	LONGNAME:Tumor Level Name|PREFERREDDEFINITION:Text term to describe the pathologic level of the tumor.|DEC_CONCEPTS:Neoplasm Level	LONGNAME:Neoplasm Anatomic Subdivision Name|PREFERREDDEFINITION:Text term to describe the spatial location, subdivisions and/or anatomic site name of a tumor.|DEC_CONCEPTS:Neoplasm Anatomic Site Anatomic Site	0.0321122407913208	0.18484431505203247	0.21633344888687134	0.22195351123809814	0.23816066980361938	0.23956942558288574	0.2403477430343628	0.24416136741638184	0.2518153786659241	0.26561611890792847	1	1
3870445	3870445	15017354	2545446	61491	64211	64212	2006678	3288124	3320027	64210	LONGNAME:Tumor Shape Type|PREFERREDDEFINITION:Text term to represent the description of the shape of a tumor determined by clinical or pathological techniques.|DEC_CONCEPTS:Neoplasm Clinical Or Pathology Technique Shape	LONGNAME:Neoplasm Tumor Mass Shape Type|PREFERREDDEFINITION:Text term to represent the description of the shape of a tumor according to BIRADS Atlas 5th edition.|DEC_CONCEPTS:Neoplasm Tumor Mass Shape	LONGNAME:Tumor Appearance Type|PREFERREDDEFINITION:the type of outward description of the tumor.|DEC_CONCEPTS:Neoplasm Appearance	LONGNAME:Tumor Description Type|PREFERREDDEFINITION:a clinical description of the type of tumor.|DEC_CONCEPTS:Neoplasm Description	LONGNAME:Tumor Characteristics Type|PREFERREDDEFINITION:the description of a pathologic feature and/or configuration of a tumor or tumor specimen.|DEC_CONCEPTS:Neoplasm Characteristic	LONGNAME:Tumor Characteristics Specify|PREFERREDDEFINITION:the text field to describe pathologic features and/or configuration of a tumor or tumor specimen.|DEC_CONCEPTS:Neoplasm Characteristic	LONGNAME:Cancer type other, please specify|PREFERREDDEFINITION:Free text field to describe the anatomic location of malignancy or type of diagnosed cancer|DEC_CONCEPTS:Malignant Neoplasm Diagnosis Assessment Type	LONGNAME:Tumor Tissue Disease Description Type|PREFERREDDEFINITION:Text that describes the kind of disease present in the tumor specimen as related to a specific timepoint.|DEC_CONCEPTS:Tumor Tissue Sample Disease or Disorder Description	LONGNAME:Malignant Neoplasm Border Type|PREFERREDDEFINITION:Text term to describe the border configuration of a tumor.|DEC_CONCEPTS:Neoplasm Anatomic Border Description	LONGNAME:Tumor Border Description Other Specify Text|PREFERREDDEFINITION:The free text field to specify other descriptions for tumor borders different than the one(s) previously specified.|DEC_CONCEPTS:Neoplasm Anatomic Border Description	0.029836595058441162	0.13972526788711548	0.1923566460609436	0.20350295305252075	0.2083854079246521	0.2161157727241516	0.2171342372894287	0.2203359603881836	0.238897442817688	0.24027836322784424	1	1
